,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
301387,5,3 Yr REVIEW Update on this Great little Watch!  GET IT >  if you need a watch,"This is a THREE YEAR UPDATE ON MY REVIEW.<br /><br />This is one awesome little watch... IT STILL IS RUNNING ON THE SAME BATTERY IT CAME WITH.  The strap is still flexible, the holes not stretched, the metal etc... all have taken a beating and it keeps on working.<br /><br />My old Casio finally died after maybe 15 years... and I didn't want to spend a lot on a expensive new watch so took the plunge with this one... figured it was inexpensive enough to toss if it didn't work.<br /><br />When I first got it - in fact, it didn't work.  I fiddled with it, pushed every button, and finally opened it to make sure there was a battery in it... yup, there was... so fiddled with it a bit more and when nothing worked I figured I'd take it to the landfill at some point so I chucked it into a  jar full of old batteries for recycling.<br /><br />A few weeks later I dug it out & gave it one more chance which included smacking it on my desk top - hard.  !!!!!!!!!!<br /><br />IT BEGAN WORKING and has worked since!  Keeps PERFECT TIME, beeps when it should and while the resin/plastic wrist strap is weird... and doesn't quite fit right - it's the watch that's important.  SO -  IF you are contemplating THIS LITTLE MARVEL - take the plunge and buy it.",[],B000GAWSDG,B09TXZHKLG,AEC6M4YDTPOWKBGN356W3VKRTN3Q,2017-06-15 04:51:16.797,1,False
301484,5,If you can program a VCR this watch is for you,"A 23 year old design that stands the test of time. Retro, nerdy, geeky, practical, unpretentious and effective.<br />3 button user interface, sorry, no nfc, bluetooth, heart rate monitor, mega pixel camera, e-paper display, gps, accelerometer, barometer, compass, sd card, micro usb, laser pointer, touch screen, or microphone. Though I did hear it runs linux and java so if you jail break it and get root the sky is the limit.<br />The backlight is at most &#34;quaint&#34;, think immature firefly, no indiglo here.<br />Was up and running with it without reading the manual, which it does come with, in 40 different languages printed in 2pt font on a low on toner printer. The only thing you might need the manual for is if you want advanced functions on the stop watch, to take a second place time But, if second place mattered to me, and you were timing it, I might insist you use a different device. And to know what the alarms settings are since the icons are so small: set time, hourly , both, and off. I am pretty sure folks at your work will hate you if you leave the hourly beep on, unless you all are seriously watching the clock and you are their big ben.",[],B000GAWSDG,B09TXZHKLG,AFDGA5BRDJNKFUYRA5W5A3HNBOYQ,2014-11-11 00:51:30.000,0,True
301486,5,Worth of money!,"This is our 2nd one since the first one died after 2 years of use. However it is so worth of money. My 9 years old boy got the first one 2 years ago and NEVER took it off- even every day shower, swimming several times a week - and it survived. I am sure it would have lasted longer if he didn't have it in the water but he loved not to worry about watch getting water whenever taking a shower or swimming. Both times, I paid less than $10 so it was worth it.",[],B000GAWSDG,B09TXZHKLG,AE5LVJIBV7AC563QCTNBXDHHVXUA,2018-01-15 22:40:56.502,0,True
301488,5,the best watch by Casio,amazing,[],B000GAWSDG,B09TXZHKLG,AH7BBW6XTBKHNE3YB43GTSBWUAOQ,2022-02-17 18:15:58.111,0,True
301564,1,Hard Plastic,Wouldnt recomend.,[],B086RQHJQM,B09TXZHKLG,AHPEEMQT5HE6LVGD2PYIIHPMPASQ,2020-12-17 22:18:50.146,1,True
303604,5,Dad loves this 'no frills' watch! It has the ...,Dad loves this 'no frills' watch!  It has the day and date in addition to the time. Plus the battery on this watch lasts for several years.  He just misplaced the other one & was thrilled to receive the same exact watch to replace the one he lost.,[],B000GAWSDG,B09TXZHKLG,AHWACEJWVEUMKTOQXUFB2BESNTXA,2016-06-20 16:03:55.000,0,True
304952,5,Waterproof? more like WASHING MACHINE/DRYER proof..,"...including detergent and pretty high heat.  How could i not give it 5 stars, especially considering that it cost only $11.20!  Besides Casio's part, Amazon gets credit for their usual quick delivery of about 2 days.",[],B000GAWSDG,B09TXZHKLG,AHGK47VKFSFGVOY3H6VTEYQ7KP4Q,2018-10-07 01:32:03.588,1,True
305161,1,A waste of money,"The watch is cheaply made, there was no manual, I will never buy Casio again.",[],B01N7XKNSX,B09TXZHKLG,AGU6P4OJ53KI55F6EK5MZZU7MXZA,2017-09-01 04:09:18.825,3,True
305558,5,Awesome!!,bought for my friend; he's extremely satisfied with the quality!,[],B01N7XKNSX,B09TXZHKLG,AE7XK3OTMCL3EU4NBCXHFT5QWWBQ,2018-11-28 20:36:56.667,0,True
305709,5,reccomend,good quality,[],B000GAWSDG,B09TXZHKLG,AFEYZ3ELZAZSRZPFPVG6XA4MKHWQ,2017-10-26 22:11:10.211,0,True
306048,5,Great for under ten bucks!,Simple and solid. About as good as you can get for a six dollar watch.,[],B000GAWSDG,B09TXZHKLG,AF5HEBO3EENLKBBAQR5JFD67TIFA,2017-05-30 02:46:00.000,0,True
306056,5,Bought this as a gift it was a great price 7-year battery life waterproof and the price was ...,"Bought this as a gift it was a great price 7-year battery life waterproof and the price was right! And my son-in-law loved it! He said &#34;I can really wear this when I go fishing, swimming or just because Loving it! Thank You! It was very sweet of him.The price was great! Budgeting for this Christmas.Use Amazon Prime it is the best!",[],B01MZF6LL2,B09TXZHKLG,AGEB4H72WDOJSS4HVUDINRWAP3GA,2018-01-06 05:02:12.708,0,True
307442,4,Back light not that good.,"A little smaller than I thought, light not that good, but has nice throw back look, keeps great time, easy to set up time and date etc.",[],B000GAWSDG,B09TXZHKLG,AFFMW7BOID3DJG5JDOO7G3ZQHXSA,2019-07-16 00:57:00.858,0,True
307727,5,It's a womans watch - smaller size - take note -,"great basic watch... HOWEVER .. its a WOMANS'S size -  face is smaller,  digits smaller,  band short ( will not fit a hefty mans wrist - too short ).. the light is very low intensity, shines on one side only  - does not illuminate entire face - very difficult to read in dark..  tricky to set time.. instructions good - but impossible to read - tiny print -  you need 20-10 eyesight plus a magnifying glass.. Thinner case  - so that's great - doesn't get caught on a lot of stuff..  band seems sturdy...  FOR A MAN -  I recommend the w-59, or f-105w.... basically the same, with slightly larger face... but not thicker.... battery life is 7 +  years -",[],B000GAWSDG,B09TXZHKLG,AGK2KHEXWEC3EATZHA37W7FKJSVQ,2022-02-20 01:56:06.419,0,True
307793,5,Five Stars,Just the perfect watch with very user friendly features!,[],B000GAWSDG,B09TXZHKLG,AGHR7VVOQZOAJPE5HW5GIUMXNF3A,2017-08-03 22:39:09.402,0,True
308189,3,Face is too small for my husband to read the time,Very nice watch,[],B01MZF6LL2,B09TXZHKLG,AHDGGC45JIJXBGEW2XFRELTBQXTQ,2019-03-13 22:57:46.205,0,True
308196,4,Decent watch for the price,The only minor complain is that the face is not backlit. The light barley illuminated the face in the dark.,[],B000GAWSDG,B09TXZHKLG,AEQJ72ZLV5UXRNJWE4N7P2B74AFA,2018-09-10 03:37:51.360,0,True
309050,5,Five Stars,"Loved it. Very nice price also , very good for everyday use.",[],B000GAWSDG,B09TXZHKLG,AH7MGWFHKCVZMS3VOJMRB3MVDIRQ,2017-12-17 15:23:05.253,0,True
309069,5,Classic wrist watch!,"This is a classic Casio wrist watch. I was able to purchase 3 to give as gifts because they are watches that I know will last a long, long time. They are advertised as having 7-year long battery and I believe it, as I have had Casio watches since the 80s. They are a bit small for some wrists but they look great on mine!",[],B000GAWSDG,B09TXZHKLG,AG3EFCFLSO7UFUIPVUTWP3NHC32Q,2021-02-08 14:39:37.257,0,True
309243,5,cheap/accurate/what's not to like?,"Very cheap but great time piece. Totally UNstylish but for something that reliably tells time and which you needn't worry about if lost, this is the ticket. The band is a bit cheap and will rip after 2-3 years but since so cheap, just buy a totally new one.",[],B000GAWSDG,B09TXZHKLG,AEUU2HNWQJI6UOHXQISEK6KXTQ4A,2013-08-22 11:41:57.000,0,True
309530,5,Will Buy Again,3rd casio F91W-1 watch i've had since 2015. Usually last 2-3 years until the band breaks but can survive all day use for those 2 years and are very cheap. Very nice to have time and date immediately available in a hospital setting.,[],B000GAWSDG,B09TXZHKLG,AHG4OIX2HLUUBUIMXNIECYUXN52Q,2020-01-11 16:30:04.123,0,True
309548,5,Cheap.,Works well.  Easy to use the timer.,[],B000GAWSDG,B09TXZHKLG,AHP3TJ7YA3Z2YQRQY4NVN56XOBXA,2018-10-15 22:39:47.005,0,True
309979,5,Simple timeless,Classic work watch that works great,[],B07BQXXNQY,B09TXZHKLG,AECQB4YICMYZKKR7LIISHYECRMNQ,2020-04-06 17:05:01.687,0,True
310444,5,Good Deal!,Durable watch at an excellent price.,[],B000GAWSDG,B09TXZHKLG,AGJ452MMX7EVUNOWYAUWYE7IIDNA,2018-10-05 18:55:54.504,0,True
310935,5,Five Stars,muy bien,[],B000GAWSDG,B09TXZHKLG,AHHVJSM7C7ME2PCANIUTIVFTSEAQ,2017-12-24 17:20:20.147,0,True
311312,4,Low Cost Watch Meets Expectations,"I needed a low cost rubber watch for outside work.  One that would be low cost, and it is, and therefore not a worry if it gets damaged while mowing the lawn, building wheel chair ramps or other ""hard labor"" projects.  The one issue I have is the band is barely long enough to go around my wrist and I am not a body builder.  The watch itself also has the standard electronic watch features for date and time.  I got what I wanted to buy.",[],B000GAWSDG,B09TXZHKLG,AF2DCUEMMQQF3VTPLSF7MDUYENGA,2021-04-12 20:54:38.400,0,True
312093,5,Unique and classic,"Excellent product, excellent design, really good price!!!",[],B01MZF6LL2,B09TXZHKLG,AHDYTPSTS6SIBTBXE7OJUZVG3W5Q,2019-02-14 20:33:19.458,0,True
312152,4,it is a nice watch. However,"I took one star off because the band is so thin. For the money, it is a nice watch. However, once the stopwatch reaches 60 minutes, it starts over again. Every watch that I have had with a resin band has broken &amp; I have had about 10 of them. When the band breaks it is always on the watch part so a band would not be replaceable. My last watch was a Timex &amp; it lasted a little over a year. If this watch lasts that long I will be satisfied.  The batteries on all of the previous watches outlasted the band.The watch is very light &amp; thinner than most watches of this kind. It only has 3 buttons for the settings versus the usual 4. Also, it is not as large as the other watches I have had but the size is fine for me.",[],B000GAWSDG,B09TXZHKLG,AH7DWE4JQMAGYPX3LZAWBAOQGPCA,2017-05-26 01:53:02.000,0,False
314136,5,It’s still ticking after a couple of months use.,"My son LOVES his watch. He’s 5 years old and has been asking for a watch since he was 3. I promised I’d get him one when he learned his numbers. Well, I forgot, or was hesitant to invest in something that wouldn’t last, and he had to remind me for a year later. And here we are!  I’ve made the mistake of getting watches with the characters on them.  (I’m looking at YOU Lego and Pokémon.)  We’ve bought wannabe G-Shocks. We’ve been through at least 6 watches with my 2 older kids and they never lasted more than a couple of months.  (Hesitancy merited!). I took a break from watch shopping because I just didn’t want to pay a lot for a kids’ watch that wasn’t going to last.  But my 5 year old “needed” a watch!  He wanted a cool, big boy looking watch. I bought him an Armitron since it was a good name and we found a style he liked, and it wasn’t too pricey. The watch ended up being too big and we gave it to our 13 year old. (It’s lasted for a couple of months so far.) This brought me to the Casio. It’s bare bones, slim, water resistant, has the date and time, an alarm, and stop watch. It’s so easy to use my son can adjust the date and time on his own. He used to sleep with it under his pillow and would put it on every morning. Now he sleeps with it on but loosens it so his skin can “breathe” at my behest. He tells everyone about his watch. It’s endured more than a couple of months so far. Fingers crossed to Casio still being quality.<br /><br />The pics include a size comparison of this Casio and the Casio Men's W800H-1AV Classic Sport Watch with Black Band, and the Armitron Sport Men's Digital Chronograph Resin Strap Watch, 40/8284. They fit my 5, 11, and 13 year old boys well, respectively.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B13uChpclYS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B13uChpclYS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B13uChpclYS._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1D3UIhFJLS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1D3UIhFJLS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1D3UIhFJLS._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1k08AEVLOS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1k08AEVLOS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1k08AEVLOS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B000GAWSDG,B09TXZHKLG,AFTTE6424FHQLSQFBJ7ZV5MC4ZEQ,2021-04-02 05:15:48.319,3,True
315297,5,Lindo, ,"[{'small_image_url': 'https://m.media-amazon.com/images/I/C10R0Uvtc-S._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/C10R0Uvtc-S._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/C10R0Uvtc-S._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B086RQHJQM,B09TXZHKLG,AHOF4ZBE43L6FIS2FZW7Z6BASBBQ,2021-08-18 00:56:55.978,0,True
315444,2,Used to be better,"I had one just like this when i was a kid, and wanted my son to have one when i saw they still made them. My son is 6 and it fits his wrist (looks a little small). I am disappointed at how cheap it feels. I doubt this will hold up very long.<br /><br />i have worn Casio my entire life (52 years), and like everything else, Casio is going cheap and over priced. What a disappointment.",[],B000GAWSDG,B09TXZHKLG,AF6WAMJTR2V6MIEDJ7SCSXGV6YEQ,2022-01-18 01:53:32.976,0,True
315658,5,Classic watch,"My boys like this Cassio watch. Easy to use, comfortable on their hands.",[],B000GAWSDG,B09TXZHKLG,AGOCF6RUF6RDFC4OZJSCW424DIUA,2019-11-20 05:48:02.999,0,True
316632,5,CLASSIC!,Recommend,[],B000GAWSDG,B09TXZHKLG,AGDTBX6R6L7P5ZZBUQRCFR4PLETA,2021-07-29 01:37:49.669,0,True
317681,5,"Nostalgic, cheap, and ultralight",The only problem I have had with this watch is that the buttons sometimes accidentally are activated when I put my hands in my jean pocket.  The pocket edge catches the buttons in just the right spot.<br /><br />Otherwise this watch is  $10 of 1980s awesomeness and simplicity.  It's been a long time since I've had a watch with an hour chime which actually is quite handy when hiking long hours on the trail.,[],B000GAWSDG,B09TXZHKLG,AEUMSRQXKQK66ZUVSUXKIPEIJV5Q,2012-11-30 21:46:42.000,0,True
317709,5,In love,"I love it! Super cute, goes with any outfit (I wear mostly sporty style) and very durable. I accidentally scraped it up against a wall as soon as I got it and there are no scratches on it . It was packaged well and functioning, I was able to set the time and date with no problem. Love it!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Q4jucvQqL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Q4jucvQqL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Q4jucvQqL.jpg', 'attachment_type': 'IMAGE'}]",B07BQXXNQY,B09TXZHKLG,AFRC6ALZTVYOJ73AFYELXSDOHI7Q,2020-03-11 16:19:02.530,0,True
317745,4,"Compact, practical watch","I think these are the cheapest brand name watches you can buy in the US. Yet they're durable and seem to be reliable. Water resistance is real and it can be kicked around and banged about without breaking.<br /><br />LED illumination is weak, not like newer watches that glow aqua throughout the face. And LED readout doesn't have the crisp, high contrast readout of newer watches. This design came out around 1990 and I don't think they have updated the technology in any way, for good and bad.<br /><br />I recommend it because it's so unobtrusive and cheap to buy. But the more expensive models are easier to read and do have better night illumination.",[],B000GAWSDG,B09TXZHKLG,AE6LOAJZV6Y7AL726RDW3H2GM2WA,2022-04-26 18:10:14.734,0,True
317853,5,no-nonsense functionality,"Just like the one I had back in the 90s: it just plain works and does everything I need. Be aware the bands are not overly long.  My wrists aren't super thick, but I'm on the last hole.",[],B000GAWSDG,B09TXZHKLG,AE44ZALSSHAOD2SREZIKAHYCBVIQ,2012-12-09 20:08:37.000,0,True
318122,5,Replaced an analog watch.  Looks great.,It was easy to set up and the directions were helpful.  A nice gold color.,[],B01MZF6LL2,B09TXZHKLG,AGJENLEEY3BGEVU75OCLMOC3QORA,2020-09-01 22:09:27.983,0,True
318195,3,Three Stars,Price is Terrific. 3 Star rating is for the small size.,[],B000GAWSDG,B09TXZHKLG,AEHDYHOWOOOOUHELV7QQUGAJ4ENA,2018-08-15 18:52:34.917,0,True
